Subject_ID,Loc_Plot_State1,Loc_Plot_City1,Loc_Plot_State2,Loc_Plot_City2,Date_Exposure,Plot_Target1,Plot_Target2,Plot_Target3,Attack_Preparation,Op_Security,Changing_Target,Anticp_Fatals_Targ,Internet_Use_Plot,Extent_Plot,Violent,Criminal_Severity,Criminal_Charges,Indict_Arrest,Current_Status,Group_Membership,Terrorist_Group_Name1,Terrorist_Group_Name2,Terrorist_Group_Name3,Actively_Recruited,Recruiter1,Recruiter2,Recruiter3,Actively_Connect,Group_Competition,Role_Group,Length_Group,Clique,Clique_Radicalize,Clique_Connect,Internet_Radicalization,Media_Radicalization,Social_Media,Social_Media_Frequency,Social_Media_Platform1,Social_Media_Platform2,Social_Media_Platform3,Social_Media_Platform4,Social_Media_Platform5,Social_Media_Activities1,Social_Media_Activities2,Social_Media_Activities3,Social_Media_Activities4,Social_Media_Activities5,Social_Media_Activities6,Social_Media_Activities7,Radicalization_Islamist,Radicalization_Far_Right,Radicalization_Far_Left,Radicalization_Single_Issue,Ideological_Sub_Category1,Ideological_Sub_Category2,Ideological_Sub_Category3,Loc_Habitation_State1,Loc_Habitation_City1,Loc_Habitation_State2,Loc_Habitation_City2,Itinerant,External_Rad,Rad_duration,Radical_Behaviors,Radical_Beliefs,US_Govt_Leader,Foreign_Govt_Leader,Event_Influence1,Event_Influence2,Event_Influence3,Event_Influence4,Beliefs_Trajectory,Behaviors_Trajectory,Radicalization_Sequence,Radicalization_Place,Prison_Radicalize,Broad_Ethnicity,Age,Marital_Status,Children,Age_Child,Gender,Religious_Background,Convert,Convert_Date,Reawakening,Reawakening_Date,Citizenship,Residency_Status,Nativity,Time_US_Months,Immigrant_Generation,Immigrant_Source,Language_English,Diaspora_Ties,Education,Student,Education_Change,Employment_Status,Change_Performance,Work_History,Military,Foreign_Military,Social_Stratum_Childhood,Social_Stratum_Adulthood,Aspirations,Abuse_Child,Abuse_Adult,Abuse_type1,Abuse_Type2,Abuse_Type3,Psychological,Alcohol_Drug,Absent_Parent,Overseas_Family,Close_Family,Family_Religiosity,Family_Ideology,Family_Ideological_Level,Prison_Family_Friend,Crime_Family_Friend,Radical_Friend,Radical_Family,Radical_Signif_Other,Relationship_Troubles,Platonic_Troubles,Unstructured_Time,Friendship_Source1,Friendship_Source2,Friendship_Source3,Kicked_Out,Previous_Criminal_Activity,Previous_Criminal_Activity_Type1,Previous_Criminal_Activity_Type2,Previous_Criminal_Activity_Type3,Previous_Criminal_Activity_Age,Gang,Gang_Age_Joined,Trauma,Other_Ideologies,Angry_US,Group_Grievance,Standing,Lat,Lon
2025,Florida,Tampa,,,1/5/2002,1,4,,2,2,1,1,-99,5,1,10,2,-88,7,0,-88,,,0,-88,,,1,-88,-88,-88,0,-88,-88,-99,2,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Florida,Clearwater,,,0,0,1,10,2,0,0,1,,,,2,2,1,0,-88,3,15,1,0,-88,2,5,-99,-99,-99,-99,United States of America,1,United States of America,180,0,-88,-88,-88,2,1,0,5,0,-88,0,0,2,-88,-99,0,0,-88,,,1,0,2,0,2,-99,-99,-99,0,0,0,0,0,0,0,0,1,,,0,0,-88,,,-88,0,-88,0,0,-99,-99,0,27.9942,-82.4451
2034,Washington,Seattle,,,7/28/2006,15,14,,-99,-99,-99,1,1,5,1,10,2,4,4,0,-88,,,0,-88,,,0,-88,-88,-88,0,-88,-88,1,-99,-99,-99,-99,,,,,-99,,,,,,,1,0,0,0,11,,,Washington,Pasco,,,1,0,-99,10,5,1,-99,5,,,,-99,-99,-99,-99,-88,6,30,1,0,-88,2,5,0,-88,1,1/1/2006,United States of America,1,United States of America,360,2,Pakistan,-88,-88,5,-99,-99,1,-88,3,0,0,3,2,-99,0,0,-88,,,2,0,0,-99,-99,2,0,-99,-99,-99,0,0,0,1,1,1,1,5,,-99,1,20,,,3,0,-88,-99,0,1,2,-99,47.6211,-122.3244
2062,North Carolina,Chapel Hill,,,3/4/2006,14,,,1,2,0,2,-99,5,1,10,2,1,4,0,-88,,,0,-88,,,0,-88,-88,-88,0,-88,-88,-99,1,-99,-99,-99,,,,,-99,,,,,,,1,0,0,0,11,,,North Carolina,Charlotte,,,0,0,2,10,4,1,0,5,,,,1,1,1,0,-88,4,22,1,0,-88,2,16,1,7/1/2003,0,-88,United States of America,2,Iran,240,1,Iran,1,0,5,1,-99,1,-99,4,0,0,3,2,-99,0,0,-88,,,0,1,0,-99,2,-99,-99,-99,-99,-99,0,0,0,-99,1,0,1,,,1,0,-88,,,-88,0,-88,-99,0,1,2,3,35.927,-79.0391
3009,New York,Long Island,,,2/15/2001,14,,,1,-99,-99,0,-99,5,0,9,2,4,1,3,Earth Liberation Front (ELF),,,1,1,,,-99,-99,2,-99,1,1,1,1,0,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,New York,Coram,,,0,0,1,9,1,0,0,0,,,,1,1,1,2,-88,3,17,1,0,-88,2,8,0,-88,0,-88,United States of America,1,United States of America,204,0,-88,-88,-88,2,1,-99,5,-99,-88,0,0,2,-88,-99,0,-88,-88,,,0,0,0,-99,2,1,0,-99,0,0,2,0,0,0,0,0,1,,,0,0,-88,,,-88,0,-88,0,0,0,0,0,39.9462,-99.5341
3010,New York,Long Island,,,12/29/2000,14,,,2,-99,-99,-99,-99,5,0,9,2,4,5,3,Earth Liberation Front (ELF),,,-99,-99,,,-99,-99,2,-99,1,0,-99,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,New York,Long Island,,,0,0,-99,9,5,0,0,-99,,,,1,1,1,-99,-88,3,19,1,0,-88,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,228,0,-88,-88,-88,2,0,-88,1,0,4,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,3,-99,-99,-99,0,0,-99,,,-99,2,8,,,2,0,-88,0,1,1,1,0,39.9462,-99.5341
3018,Oregon,Eugene,,,6/18/2000,1,,,1,1,0,0,-99,5,0,9,2,4,4,3,Earth Liberation Front (ELF),,,0,-88,,,1,-99,2,36,1,1,1,0,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Oregon,-99,,,1,0,2,9,5,0,0,0,,,,1,2,1,3,-88,3,22,1,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,264,0,-99,-88,-99,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,,,-99,-99,-99,,,-99,0,-88,-99,0,1,-99,-99,44.0563,-123.1173
3021,Utah,Salt Lake City,,,3/11/1997,1,,,2,1,1,0,0,5,0,9,2,4,1,3,Animal Liberation Front (ALF),,,1,1,,,1,-99,2,24,-99,-99,-99,0,0,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Utah,-99,,,-99,0,2,9,5,0,0,0,,,,-99,-99,1,-99,-88,3,19,1,0,-88,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,230,0,-88,-88,-88,-99,1,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,3,-99,0,-99,-99,6,,,-99,-99,-99,,,-99,0,-88,0,0,0,-99,-99,40.7774,-111.93
3022,Arizona,Tucson,,,2/28/1992,8,,,2,-99,0,0,-88,5,0,9,2,4,1,3,Animal Liberation Front (ALF),Earth Liberation Front (ELF),,0,-88,,,2,-99,3,84,-99,-99,-99,-88,2,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Arizona,Tucson,,,1,0,3,9,5,0,0,0,,,,1,1,1,0,-88,5,25,-99,1,-99,2,18,0,-88,-99,-99,United States of America,1,United States of America,307,0,-88,-88,-88,-99,1,2,1,-99,4,0,0,3,-99,3,0,0,-88,,,0,0,0,-99,2,-99,-99,-99,-99,-99,3,-99,-99,0,0,0,5,3,,-99,0,-88,,,-88,0,-88,0,0,1,1,0,32.1545,-110.8782
3023,Oregon,Estacada,,,7/15/2002,1,,,2,2,0,0,0,5,0,9,2,4,1,3,Earth Liberation Front (ELF),,,1,1,,,-99,0,2,2,1,1,1,0,0,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Oregon,-99,,,0,0,2,9,3,0,0,0,,,,2,2,1,2,-88,3,21,1,0,-88,2,8,0,-88,0,-88,United States of America,1,United States of America,252,0,-88,-88,-88,4,1,-99,5,-99,-88,0,0,3,2,0,0,0,-88,,,0,1,2,-88,2,1,0,-99,0,0,3,0,0,0,0,0,1,,,0,0,-88,,,-88,0,-88,2,0,0,0,0,45.2987,-122.3338
3024,Oregon,Portland,,,8/12/2008,1,,,1,-99,-99,0,-99,5,0,9,2,4,4,0,-88,,,-99,-99,,,-99,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,0,1,0,6,,,Oregon,-99,,,-99,0,3,9,5,1,-99,-99,,,,1,2,1,2,-88,3,34,-99,1,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,408,0,-88,-88,-88,5,0,-88,-99,-99,-99,0,-99,2,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,5,,,-99,-99,-99,,,-99,0,-88,-99,0,1,-99,-99,27.8913,-97.328
3042,Utah,Sandy,,,3/11/1997,1,,,1,2,0,-99,-99,5,0,9,2,4,7,3,Animal Liberation Front (ALF),,,-99,-99,,,1,-99,2,-99,1,-99,-99,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Utah,-99,,,0,0,-99,9,5,1,1,0,,,,-99,1,-99,-99,-88,-99,24,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,288,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,2,3,-99,-99,-99,0,0,6,,,-99,-99,-99,,,-99,0,-88,1,0,1,1,-99,41.1062,-78.7749
3050,Oklahoma,Oklahoma City,,,4/19/1995,2,,,2,2,0,3,0,5,1,10,2,4,8,2,-88,,,0,-88,,,0,0,3,12,1,0,0,0,2,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,4,,,New York,Pendleton,,,1,1,2,10,5,1,0,4,6,8,,-99,2,1,0,-88,3,26,1,0,-88,2,8,1,-99,3,1/1/2001,United States of America,1,United States of America,324,0,-88,-88,-88,4,0,-88,2,0,3,3,0,2,1,2,1,1,3,,,1,0,1,-99,2,2,0,0,0,0,1,0,0,1,0,0,6,,,0,0,-88,,,-88,0,-88,3,1,1,3,0,35.4676,-97.5137
3060,California,San Francisco,,,8/28/2003,1,,,2,-99,0,1,1,5,1,9,2,3,2,3,Stop Huntingdon Animal Cruelty (SHAC),,,-99,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,California,-99,,,0,0,1,10,5,0,0,-99,,,,1,2,1,-99,-88,3,25,1,0,-88,2,-99,0,-88,0,-88,United States of America,1,United States of America,396,0,-88,-88,-88,5,0,-88,2,-99,3,0,0,2,2,2,0,0,-88,,,0,0,0,0,-99,-99,0,-99,0,0,1,0,-99,0,0,1,5,,,0,0,-88,,,-88,0,-88,0,0,0,0,1,37.7562,-122.443
3064,Wisconsin,Rhinelander,,,7/30/2000,2,,,1,-99,-99,0,-99,5,0,9,2,4,-99,3,Earth Liberation Front (ELF),,,-99,-99,,,-99,-99,-99,-99,0,-88,-88,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,New Mexico,Santa Fe,,,-99,-99,-99,9,5,-99,-99,-99,,,,-99,-99,-99,-99,-99,-99,19,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99,45.636,-89.4256
3066,Washington,Olympia,,,5/21/2001,8,,,2,-99,-99,0,-99,5,1,10,2,4,4,3,Earth Liberation Front (ELF),Animal Liberation Front (ALF),,-99,-99,,,-99,-99,2,-99,1,0,1,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Washington,-99,,,0,-99,2,10,2,-99,-99,-99,,,,1,1,3,2,-88,3,21,1,0,-88,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,252,0,-88,-88,-88,5,1,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99,47.0417,-122.8959
3068,Colorado,Glendale,,,7/24/2010,1,,,-99,0,0,0,1,5,0,9,2,4,4,3,Animal Liberation Front (ALF),,,0,-88,,,1,-99,2,180,0,-88,-88,1,1,0,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Colorado,-99,,,-99,0,3,9,5,-99,-99,-99,,,,2,1,1,0,0,3,34,1,0,-88,2,17,0,-88,0,-88,United States of America,1,United States of America,408,0,-88,-88,-88,2,0,-88,4,0,3,0,0,1,-99,-99,2,0,1,,,0,0,0,-99,1,0,3,1,-99,-99,1,0,0,1,-99,-99,-99,,,0,2,8,,,2,0,-88,-99,0,-99,-99,-99,43.1288,-87.9277
3074,Utah,South Jordan,,,3/5/2009,1,,,2,-99,0,0,-99,5,0,9,2,4,1,3,Animal Liberation Front (ALF),,,-99,-99,,,1,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,0,1,0,6,,,Utah,-99,,,1,0,-99,9,3,0,0,0,,,,1,1,1,0,-88,3,20,1,0,-88,2,-99,0,-88,0,-88,United States of America,1,United States of America,240,0,-88,-88,-88,3,0,-88,1,0,4,0,0,3,2,2,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,0,-99,0,0,6,,,0,0,-88,,,-88,0,-88,0,0,0,0,0,40.5571,-111.9783
3077,Wisconsin,Rhinelander,,,7/30/2008,2,,,1,-99,0,0,-99,5,0,9,1,4,4,3,Earth Liberation Front (ELF),,,-99,-99,,,-99,-99,2,-99,1,0,0,-99,-99,-99,-99,-99,,,,,-99,,,,,,,0,0,1,0,6,,,Washington,-99,,,0,-99,-99,9,5,1,0,-99,,,,-99,-99,-99,-99,-99,-99,31,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,372,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,-99,-99,45.636,-89.4256
3087,Oregon,Eugene,,,1/2/2001,1,,,-99,-99,0,0,-99,5,0,9,2,4,1,3,Earth Liberation Front (ELF),Animal Liberation Front (ALF),,0,-88,,,-99,0,2,-99,0,-88,-88,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Oregon,-99,,,-99,-99,-99,9,5,-99,-99,0,,,,-99,-99,-99,-99,-88,3,29,-99,-99,-99,1,-99,-99,-99,-99,-99,United States of America,1,United States of America,348,0,-88,-88,-88,5,0,-88,1,-99,4,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,-99,-99,44.0563,-123.1173
3098,Washington,Seattle,,,5/1/2001,8,,,-99,2,0,0,1,5,0,9,2,4,4,3,Animal Liberation Front (ALF),Earth Liberation Front (ELF),,1,3,,,1,0,2,-99,1,0,-99,1,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Washington,-99,,,1,0,-99,9,5,-99,-99,-99,,,,2,-99,1,-99,-88,3,33,1,-99,-99,1,-99,-99,-99,-99,-99,United States of America,1,United States of America,396,0,-88,-88,-88,10,0,-88,1,0,4,0,0,-99,3,-99,0,0,-88,,,0,0,-99,-99,-99,-99,5,-99,-99,-99,3,-99,3,0,0,0,5,,,-99,0,-88,,,-88,0,-88,-99,0,1,1,-99,47.6211,-122.3244
3101,Oregon,Vail,,,1/20/2006,1,,,1,2,-99,0,-99,5,0,9,2,4,4,3,Earth Liberation Front (ELF),Animal Liberation Front (ALF),,1,1,,,0,0,2,36,1,0,-99,-99,-99,0,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Oregon,-99,,,1,0,2,9,4,-99,-99,-99,,,,1,1,1,-99,-88,3,29,1,0,-88,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,348,0,-88,-88,-88,4,1,2,-99,-99,-99,0,0,-99,2,-99,2,0,2,,,0,0,0,0,1,-99,-99,-99,1,2,3,0,3,0,1,1,1,5,,-99,0,-88,,,-88,0,-88,-99,0,-99,3,-99,39.6386,-106.3608
3102,Oregon,Clatskanie,,,2/23/2006,1,,,1,2,0,0,-99,5,0,9,2,4,1,3,Earth Liberation Front (ELF),Animal Liberation Front (ALF),,1,1,,,-99,0,2,16,1,0,-99,-99,-99,0,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Oregon,-99,,,1,0,2,9,2,-99,-99,-99,,,,1,1,1,-99,-88,3,24,1,0,-88,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,288,0,-88,-88,-88,2,0,-88,-99,-99,-99,0,0,-99,1,-99,0,0,-88,,,0,1,-99,-99,1,-99,-99,-99,-99,2,3,-99,3,0,0,1,5,,,-99,-99,-99,,,-99,0,-88,-99,1,-99,3,-99,46.1047,-123.2045
3104,Washington,Seattle,,,10/5/2006,8,,,1,2,-99,0,-99,5,0,9,2,4,1,3,Earth Liberation Front (ELF),,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-99,-99,0,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Washington,-99,,,0,0,3,9,3,1,-99,-99,,,,1,1,1,-99,-88,3,31,1,0,-88,1,-99,-99,-99,-99,-99,United States of America,1,United States of America,372,0,-88,-88,-88,5,1,-99,1,-99,2,0,0,2,2,-99,0,0,-88,,,0,0,0,0,2,-99,-99,-99,-99,2,3,-99,3,0,0,1,5,2,3,-99,0,-88,,,-88,0,-88,-99,0,1,3,-99,47.6211,-122.3244
3106,California,Lincoln,,,12/24/2004,14,,,1,2,-99,-99,-99,5,0,9,2,4,1,3,Earth Liberation Front (ELF),,,0,-88,,,-99,0,2,-99,1,-99,-99,1,1,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,California,-99,,,0,0,1,9,5,-99,-99,0,,,,-99,-99,1,-99,-88,3,20,1,0,-88,1,-99,-99,-99,-99,-99,United States of America,1,United States of America,240,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,2,3,3,-99,-99,-99,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,-99,-99,-99,46.7677,-100.6997
3107,Oregon,Eugene,,,1/2/2001,1,,,2,2,0,0,-99,5,0,9,2,4,1,3,Animal Liberation Front (ALF),Earth Liberation Front (ELF),,0,-88,,,2,1,2,24,1,0,1,0,2,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Oregon,Eugene,California,San Francisco,1,0,2,9,5,0,0,0,,,,1,1,1,0,-88,3,27,1,0,-88,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,324,0,-88,-88,-88,8,0,-88,1,1,4,0,0,2,2,-99,0,0,-88,,,0,0,0,0,2,-99,0,0,-99,-99,3,0,3,0,0,0,5,,,-99,0,-88,,,-88,0,-88,-99,0,1,1,-99,44.0563,-123.1173
3108,Oregon,Portland,,,8/15/2002,1,,,1,-99,0,0,-99,5,0,9,2,4,1,3,Earth Liberation Front (ELF),,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Oregon,-99,,,0,0,-99,9,1,1,-99,-99,,,,-99,-99,-99,-99,-88,3,25,1,0,-88,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,300,0,-88,-88,-88,5,1,-99,5,-99,-88,0,0,2,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,2,3,-99,-99,-99,0,-99,1,,,-99,0,-88,,,-88,0,-88,-99,0,1,3,-99,27.8913,-97.328
3112,California,Sacramento,,,3/7/2005,1,14,,1,0,-99,0,1,5,0,9,2,4,4,3,Earth Liberation Front (ELF),,,1,3,,,0,-99,2,-99,1,1,1,1,-99,1,-99,1,,,,,1,2,,,,,,0,0,1,0,6,,,California,Sacramento,,,-99,-99,-99,9,5,-99,-99,0,,,,-99,-99,-99,-99,-88,3,24,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,288,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99,32.7917,-105.5723
3114,Oregon,Redmond,,,1/16/2006,1,,,2,-99,0,0,-99,5,0,9,2,4,4,3,Animal Liberation Front (ALF),Earth Liberation Front (ELF),,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-99,-99,0,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Oregon,-99,,,1,-99,-99,9,5,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,39,2,0,-88,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,468,0,-88,-88,-88,-99,-99,-99,1,-99,4,-99,-99,3,3,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,,,-99,1,20,,,3,0,-88,-99,0,-99,-99,-99,47.6762,-122.1169
3116,Washington,Seattle,,,11/20/2002,14,,,2,-99,1,0,-99,5,0,9,2,2,1,3,Earth Liberation Front (ELF),,,-99,-99,,,-99,0,2,-99,-99,-99,-99,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Oregon,Portland,,,-99,0,2,9,-99,-99,0,0,,,,-99,-99,-99,2,-88,-99,23,1,-99,-99,1,-99,-99,-99,-99,-99,United States of America,1,United States of America,276,0,-88,-88,-88,4,1,-99,-99,-99,-99,-99,-99,2,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99,47.6211,-122.3244
3117,Michigan,Detroit,,,12/31/1999,8,,,2,-99,0,-99,0,5,0,9,2,2,1,3,Earth Liberation Front (ELF),,,-99,-99,,,-99,0,2,-99,-99,-99,-99,0,0,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Michigan,Detroit,,,0,0,-99,9,5,0,0,-99,,,,1,1,1,-99,-88,3,27,1,0,-88,1,-99,-99,-99,0,-88,United States of America,1,United States of America,324,0,-88,-88,-88,-99,0,-88,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,5,,,0,0,-88,,,-88,0,-88,-99,0,0,1,0,33.6601,-95.2665
3118,Washington,Seattle,,,12/1/2005,8,1,,2,1,0,0,-99,5,0,9,2,4,7,3,Earth Liberation Front (ELF),,,-99,-99,,,-99,-99,3,-99,-99,-99,-99,-99,-99,0,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Arizona,-99,,,-99,0,3,9,5,0,0,0,,,,-99,-99,-99,-99,-88,3,40,1,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,480,0,-88,-88,-88,-99,-99,-99,1,-99,4,-99,0,-99,1,-99,0,0,-88,,,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99,47.6211,-122.3244
3119,Oregon,Eugene,,,1/1/2001,1,,,-99,-99,-99,-99,-99,5,0,9,2,4,1,3,Earth Liberation Front (ELF),,,-99,-99,,,-99,0,2,-99,-99,-99,-99,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,-99,-99,,,-99,0,2,9,5,-99,0,0,,,,-99,-99,-99,-99,-88,3,28,2,-99,-99,1,-99,-99,-99,-99,-99,United States of America,1,United States of America,336,0,-88,-88,-88,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,0,-99,-99,-99,,,-99,3,4,,,2,0,-88,-99,0,1,-99,-99,44.0563,-123.1173
3123,Montana,Helena,Montana,Kalispell,6/26/1996,5,,,1,2,-99,0,0,5,0,9,2,4,1,1,-88,,,-99,-99,,,0,-99,1,-99,0,-88,-88,0,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,15,,,Washington,Wenatchee,,,-99,0,3,9,4,0,0,0,,,,-99,-99,-99,-99,1,3,60,2,3,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,720,0,-88,-88,-88,-99,0,-88,6,-88,4,-99,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-99,1,-99,,,-99,0,-88,,,-88,0,-88,3,0,1,1,-99,33.2846,-86.8756
3124,New York,Amherst,,,3/30/2001,5,,,1,-99,-99,1,-99,5,1,10,2,4,4,0,-88,,,-99,-99,,,-99,-88,-88,-88,-99,-99,-99,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,15,,,-99,-99,,,-99,-99,3,10,2,-99,-99,8,,,,2,1,-99,-99,-99,3,52,-99,-99,-99,2,7,2,1/1/1980,-99,-99,United States of America,1,United States of America,624,0,-88,-88,-88,5,0,-88,1,-99,3,-99,0,3,2,1,0,0,-88,,,0,0,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,-99,1,-99,44.4475,-89.2832
3126,Kansas,Wichita,,,5/31/2009,5,,,1,1,0,1,0,5,1,10,2,4,4,3,Army of God,Montana Freemen,,0,-88,,,1,0,2,168,0,-88,-88,0,2,0,-88,-88,,,,,-88,,,,,,,0,0,0,1,15,1,4,Kansas,-99,Kansas,-99,1,0,3,10,5,1,0,0,,,,2,1,1,0,-88,3,51,3,2,22,2,7,0,-88,1,1/1/1992,United States of America,1,United States of America,612,0,-88,-88,-88,3,0,-88,1,0,3,0,0,2,1,0,0,0,-88,,,2,0,0,-88,1,2,0,0,0,0,3,0,0,0,0,0,5,,,0,0,-88,,,-88,0,-88,0,0,1,1,2,37.6897,-97.3441
